"","rule.data.num.1","rule.data.num.2","rule.data.num.3","rule.data.num.4","rule.data.num.5","rule.data.num.6","rule.data.num.7","rule.data.num.8","rule.data.num.9","rule.data.num.10"
"1760",1,14,21,22,31,41,47,54,61,68
"1761",1,14,17,25,31,39,47,55,60,68
"1762",1,14,18,26,34,40,47,55,62,69
"1763",2,14,17,26,31,39,47,53,60,66
"1764",2,14,18,22,34,39,47,54,59,67
"1765",2,14,18,25,34,40,48,55,61,68
"1766",2,14,18,24,34,41,47,55,62,68
"1767",1,14,18,23,31,39,47,55,61,67
"1768",1,14,18,24,34,40,48,54,61,69
"1769",1,14,18,23,35,41,47,54,61,67
"1770",2,14,18,27,34,39,47,54,61,68
"1771",2,14,18,24,34,40,46,54,60,68
"1772",1,14,17,23,31,40,46,54,60,67
"1773",1,14,18,28,34,40,47,54,60,67
"1774",1,14,18,26,34,41,47,54,61,67
"1775",1,14,18,25,34,40,47,55,59,67
"1776",2,14,18,23,34,40,47,54,60,69
"1777",2,14,18,26,34,40,48,54,61,68
"1778",2,14,18,25,35,41,47,54,60,68
"1779",2,14,18,25,34,40,46,53,60,68
"1780",1,14,18,23,35,40,46,54,60,68
"1781",2,14,17,24,31,41,47,55,61,69
"1782",2,14,18,24,35,39,46,53,60,65
"1783",1,14,17,25,34,40,46,55,61,68
"1784",1,14,20,24,34,39,46,54,60,69
"1785",2,14,18,27,34,39,46,54,60,68
"1786",2,14,17,22,35,40,47,54,61,68
"1787",1,14,18,24,34,40,46,54,59,67
"1788",2,14,18,24,34,39,46,54,61,67
"1789",1,14,18,24,31,39,46,53,60,67
"1790",1,14,18,23,34,41,47,55,61,70
"1791",2,14,18,25,34,39,47,54,60,67
"1792",1,14,18,23,32,40,46,55,61,69
"1793",2,14,20,22,34,40,47,54,59,67
"1794",1,14,18,23,34,39,46,54,59,69
"1795",1,14,20,23,31,41,48,55,61,68
"1796",1,14,20,27,34,40,47,55,61,69
"1797",1,14,17,24,31,40,47,54,60,66
"1798",1,14,18,22,34,41,47,55,61,69
"1799",1,14,18,24,34,40,47,55,60,70
"1800",1,14,17,25,35,40,48,55,60,67
"1801",2,14,17,23,34,39,46,54,59,67
"1802",1,14,18,23,31,40,46,54,61,66
"1803",1,14,17,28,34,41,47,55,62,69
"1804",2,14,18,23,31,40,46,54,61,67
"1805",1,14,17,24,34,40,46,53,59,67
"1806",2,14,17,23,34,39,46,54,60,67
"1807",2,14,18,25,34,40,47,54,61,69
"1808",2,14,18,28,34,40,48,55,60,69
"1809",1,14,18,22,34,39,46,54,60,68
"1810",2,14,18,23,31,40,46,54,59,66
"1811",2,14,18,27,31,40,47,55,60,69
"1812",2,14,17,22,34,40,46,54,59,67
"1813",2,14,18,27,34,39,47,55,60,69
"1814",1,14,17,23,35,41,47,55,61,69
"1815",2,14,21,25,34,40,47,54,61,68
"1816",2,14,17,23,34,39,47,54,60,67
"1817",2,14,18,25,34,42,48,55,62,69
"1818",1,14,18,24,34,40,47,54,59,67
"1819",2,14,18,24,32,39,46,54,60,68
"1820",2,14,18,24,35,41,47,54,61,69
"1821",2,14,18,24,32,40,47,53,61,67
"1822",2,14,17,26,35,40,46,54,60,68
"1823",2,14,18,23,32,40,46,54,59,66
"1824",2,14,18,22,35,40,46,54,60,68
"1825",2,14,17,23,35,39,46,53,60,67
"1826",2,14,17,22,31,39,47,54,59,67
"1827",1,14,18,28,34,41,48,56,62,70
"1828",2,14,17,23,34,40,47,55,60,68
"1829",2,14,18,25,34,39,47,55,60,68
"1830",1,14,18,24,35,40,47,54,60,69
"1831",1,14,18,25,34,41,48,54,62,68
"1832",2,14,18,27,34,41,47,55,60,69
"1833",1,14,18,22,35,41,48,55,60,67
"1834",2,14,17,24,35,40,47,54,61,67
"1835",2,14,18,26,31,40,46,54,61,68
"1836",1,14,18,25,35,41,47,54,61,67
"1837",1,14,18,26,34,40,47,54,61,67
"1838",1,14,18,25,34,40,46,54,62,68
"1839",2,14,18,24,34,41,47,55,62,70
"1840",1,14,18,27,34,41,48,55,62,67
"1841",2,14,17,23,34,39,46,54,61,68
"1842",2,14,18,23,34,39,46,54,60,66
"1843",1,14,20,23,34,40,47,54,59,67
"1844",2,14,18,26,34,40,48,55,60,68
"1845",2,14,17,28,34,40,47,55,61,68
"1846",1,14,20,25,34,41,47,55,62,69
"1847",2,14,18,28,34,41,47,55,62,67
"1848",2,14,17,22,35,40,46,55,61,69
"1849",1,14,17,23,32,41,47,54,61,68
"1850",2,14,17,25,34,40,47,55,60,69
"1851",1,14,17,25,31,40,46,54,60,67
"1852",1,14,17,24,34,39,46,54,61,68
"1853",2,14,17,25,34,39,46,54,60,67
"1854",2,14,17,23,31,40,47,54,61,67
"1855",2,14,18,24,34,39,47,55,61,68
"1856",2,14,17,24,31,40,47,54,60,67
"1857",1,14,18,25,34,39,47,54,59,67
"1858",2,14,17,23,34,40,46,55,60,68
"1859",1,14,18,24,34,41,47,55,59,68
"1860",1,14,18,23,34,40,48,55,62,67
"1861",2,14,18,22,32,39,46,53,59,67
"1862",1,14,18,27,34,40,47,55,62,69
"1863",1,14,18,25,34,40,47,55,59,69
"1864",2,14,17,24,32,40,47,54,61,67
"1865",1,14,17,23,34,41,47,55,61,68
"1866",1,14,20,26,34,39,47,54,60,67
"1867",1,14,17,26,34,39,47,54,60,68
"1868",2,14,18,28,34,40,47,55,61,69
"1869",2,14,18,24,34,39,47,55,61,67
"1870",1,14,20,23,34,41,48,54,61,68
"1871",2,14,17,25,32,40,47,54,61,67
"1872",2,14,18,26,34,41,48,55,61,68
"1873",1,14,18,22,35,41,48,55,60,69
"1874",1,14,17,25,31,40,46,54,60,68
"1875",1,14,18,24,35,40,47,55,60,68
"1876",2,14,17,22,34,41,47,54,61,67
"1877",2,14,18,26,34,41,47,54,60,68
"1878",1,14,18,26,34,39,47,54,61,68
"1879",2,14,18,23,31,39,47,54,59,66
"1880",2,14,18,22,32,39,46,53,60,66
"1881",1,14,17,23,31,40,46,54,60,68
"1882",2,14,17,27,34,41,47,54,60,68
"1883",2,14,18,22,32,39,47,54,60,68
"1884",1,14,18,27,31,40,47,55,61,68
"1885",1,14,18,22,34,41,48,55,62,68
"1886",1,14,17,22,31,41,47,54,61,67
"1887",1,14,18,22,35,40,47,55,60,67
"1888",2,14,17,24,31,40,46,54,61,67
"1889",1,14,17,23,34,40,46,54,59,68
"1890",2,14,17,23,32,41,47,54,61,68
"1891",2,14,18,23,35,39,46,54,60,68
"1892",2,14,18,26,34,40,46,53,61,67
"1893",2,14,20,23,34,40,47,54,61,68
"1894",2,14,18,25,35,40,46,54,60,67
"1895",1,14,18,26,34,40,46,55,61,67
"1896",1,14,18,24,34,40,47,53,61,67
"1897",6,14,18,23,32,40,46,54,60,66
"1898",1,14,18,23,35,41,47,55,61,67
"1899",2,14,17,23,31,40,46,54,59,67
"1900",2,14,18,24,34,40,48,55,62,68
"1901",2,14,17,24,34,39,46,54,60,68
"1902",2,14,17,25,31,40,46,54,61,67
"1903",1,14,18,23,31,39,46,54,60,68
"1904",2,14,18,25,31,41,47,55,62,69
"1905",1,14,17,24,35,40,47,55,61,67
"1906",2,14,18,27,34,39,46,53,60,67
"1907",2,14,18,27,34,39,46,55,61,68
"1908",2,14,17,24,35,40,47,54,60,67
"1909",1,14,18,24,34,41,47,54,61,69
"1910",1,14,20,24,34,41,47,55,60,69
"1911",2,14,17,22,31,39,46,54,60,66
"1912",1,14,18,26,34,41,48,55,62,68
"1913",2,14,18,24,31,40,46,54,60,66
"1914",2,14,17,28,34,41,47,55,60,70
"1915",1,14,17,24,35,40,47,53,60,67
"1916",1,14,17,22,35,40,47,55,61,68
"1917",2,14,18,27,34,40,48,54,62,69
"1918",2,14,17,22,35,39,47,53,60,68
"1919",1,14,20,28,34,40,48,55,60,68
"1920",1,14,18,27,34,41,48,55,60,67
"1921",1,14,17,28,34,41,47,55,61,68
"1922",1,14,18,26,35,40,47,54,61,68
"1923",2,14,17,24,31,39,46,55,60,68
"1924",2,14,18,28,34,39,47,54,61,69
"1925",2,14,17,23,35,38,46,53,60,66
"1926",1,14,18,22,32,40,46,54,60,66
"1927",1,14,17,24,31,40,46,54,60,68
"1928",1,14,17,22,35,40,47,55,62,69
"1929",1,14,17,23,34,40,46,53,60,68
"1930",1,14,17,22,34,40,47,53,61,67
"1931",2,14,18,23,35,39,46,53,60,67
"1932",1,14,18,23,35,40,46,54,60,67
"1933",2,14,18,28,34,39,47,54,61,67
"1934",2,14,17,23,34,40,46,54,60,67
"1935",1,14,18,25,35,41,48,54,61,69
"1936",1,14,17,24,31,40,46,53,60,67
"1937",1,14,17,23,35,41,47,54,61,67
"1938",1,14,18,24,31,40,46,53,59,68
"1939",1,14,18,25,34,41,46,55,60,68
"1940",1,14,18,24,34,40,46,54,61,67
"1941",1,14,18,23,32,40,47,54,61,67
"1942",2,14,18,23,35,39,47,54,60,68
"1943",2,14,18,24,31,40,47,54,59,66
"1944",2,14,18,23,34,39,46,53,60,68
"1945",1,14,18,27,34,41,47,54,59,67
"1946",1,14,17,23,34,40,46,54,60,67
"1947",2,14,18,22,34,39,47,55,60,68
"1948",1,14,18,24,35,40,47,55,62,68
"1949",1,14,18,23,35,39,47,53,60,67
"1950",1,14,18,23,35,41,48,54,60,67
"1951",1,14,18,23,35,40,48,55,60,67
"1952",2,14,18,23,35,41,47,54,61,67
"1953",1,14,18,23,35,41,47,55,61,69
"1954",1,14,18,23,35,41,48,55,60,68
"1955",1,14,18,27,35,40,47,54,60,68
"1956",2,14,18,23,32,40,47,55,61,67
"1957",2,14,18,22,35,39,46,54,60,67
"1958",2,14,18,23,35,40,47,55,61,67
"1959",2,14,18,24,35,41,48,55,62,67
"1960",2,14,18,23,32,40,48,55,60,67
"1961",2,14,18,23,32,39,47,54,59,67
"1962",2,14,18,24,32,39,46,54,61,68
"1963",1,14,21,22,35,40,47,55,60,67
"1964",1,14,18,22,32,41,47,55,61,67
"1965",1,14,18,23,35,39,47,54,60,67
"1966",1,14,18,22,32,39,47,54,60,67
"1967",2,14,18,23,35,40,47,54,61,66
"1968",2,14,18,25,32,39,46,54,60,67
